,Id,Brightness,Subject Focus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity,isDog
5866,ce2c22615a3e2a2da012aa916da91189,128.47714504236896,0,1,1,0,0,0,1,1,0,0,0,0,28,0
5867,9e9e743126611dae77ca82c5e0acb536,141.01144990590646,0,1,1,1,0,0,0,0,0,0,0,0,28,0
5868,15f8ad6ac50507ebea1d3941628c1725,128.1916025415778,0,1,1,1,0,0,0,0,1,1,0,0,35,1
5869,5c9cceadf6e8eb379bd0348e7487dc35,142.01673371430536,0,1,1,1,0,0,0,0,0,0,0,0,17,1
5870,174203ffe96996fbe67ba5036b63ff2b,148.9888600067724,0,1,1,0,0,0,1,0,0,0,0,0,31,0
5871,08fcba1d775ec91e65db01ea9505d806,110.63039269054806,0,1,1,1,0,0,0,0,1,1,0,0,26,0
5872,786a35ac0e6f8c2a7216ea7e551b23b4,152.4735980357534,0,1,1,1,0,0,1,1,0,0,1,0,5,1
5873,6bf0b393043a3603286ae04edd17a00a,140.29594071634565,0,1,1,1,0,0,0,0,1,1,0,0,15,1
5874,005017716086b8d5e118dd9fe26459b1,160.12162554671994,0,1,1,1,0,0,0,0,0,0,0,0,28,0
5875,a8028d608d5a1916c5482616e5838b6c,173.67476807389806,0,1,1,1,0,0,0,0,0,0,0,0,37,1
5876,db27b337e13731c7aa8987724b0df451,160.56671453097852,0,1,1,1,0,0,0,0,0,0,0,0,18,1
5877,5e3051021b8f490caecdbee7cdaff9b7,179.6412673383206,0,1,1,1,0,1,0,0,0,0,0,0,16,0
5878,668c4932a6c933016e8df8349e68d20a,153.37623486713875,0,1,1,1,0,0,0,0,0,0,0,0,61,1
5879,a931a3a20bd420ae64d2d0041ebcf7a2,150.70147359818466,0,1,1,1,0,0,0,0,0,0,0,0,42,0
5880,34c7cff7ab98fcad8544b684f009837f,144.3415279243268,0,1,1,1,0,0,0,0,0,0,0,0,22,0
5881,c3e3fd9604afa189f6c03f78e4ee0d17,149.29206208062925,0,1,1,0,0,0,0,0,0,0,0,0,31,1
5882,f41f974df2735c0446b5720817bb3c6a,116.89218384886027,0,0,1,1,0,0,0,0,0,0,0,1,94,1
5883,ee80304d28727000e42c8b8d10b8d63e,147.6069743086071,0,1,1,1,0,0,0,0,0,0,0,0,37,1
5884,49a7c6fb1d76183434564de4d8b2a516,126.79675240374827,0,1,1,1,0,0,0,0,0,0,0,0,36,0
5885,59d3ba1c4def3970b5a957f88e53d75b,136.7383872890545,0,1,1,1,0,0,1,0,1,1,0,0,33,1
5886,e2fda5e28ed461b387d1ae0db3a91c46,127.19153786386022,0,1,1,1,0,0,0,0,0,0,0,0,26,1
5887,7ad53e9873c7a08b0c19abcc1e20c1d7,154.95468834365826,0,1,1,1,0,0,0,0,0,0,0,0,29,0
5888,28cde610271c7d4979416765664e16e5,111.87579286881518,0,1,1,1,0,0,0,0,0,0,0,0,23,0
5889,5d1f60a09d22f52a61ba15969c14ce8e,158.12994113039477,0,0,1,1,0,0,0,0,0,0,0,0,84,1
5890,d1c4f27d9f606497f90d0770fcb00630,122.46234151586081,0,1,1,1,0,0,0,0,0,0,0,0,38,1
5891,5d72923d2145d7e65427e48d5eee0660,89.93566041668221,0,0,1,0,0,0,0,0,0,0,0,1,13,1
5892,c1c3b2dede5a93586991cbf72a915101,139.3458163388094,0,1,1,1,0,0,0,0,0,0,0,0,35,0
5893,6089b0f6efd39ec0a9fd95a9186bb34c,148.2419612352809,0,1,1,1,0,0,0,0,0,0,0,0,45,1
5894,a40330377a47190cadb647741cd685f4,155.32538199542515,0,1,1,1,0,0,0,0,0,0,0,0,27,0
5895,bb018056345d6332499b0640196a2359,126.79848892545007,0,0,1,1,0,0,0,0,0,0,0,1,100,0
5896,7715a3aa3e5555abe79017cc645a8f32,147.52520712856568,0,1,1,1,0,0,0,0,0,1,0,0,67,1
5897,4ce160f2c16009291a5c9061a82f41a4,110.92144485105563,0,0,1,1,1,0,0,0,0,0,0,0,39,1
5898,ccc0022f31e0b4ad40a5142d58419c51,121.69344784932944,0,1,1,1,0,0,0,0,1,1,0,0,55,1
5899,5487d9e25d3b58d098ef1825d6261b0a,159.63087828957063,0,1,1,1,0,0,0,0,0,0,0,0,77,1
5900,d08c055a6513278adc9d9f192aaf779c,161.56365848075774,0,1,1,1,0,0,0,0,1,1,0,0,39,0
5901,f941caf5bfc9e2c9cfe6db8c16efbf06,147.78862034866629,0,0,0,1,0,0,0,0,0,0,0,0,31,1
5902,473576204e385acefd02260de4bfd884,173.791715135525,0,0,0,1,0,0,0,0,0,0,0,0,30,0
5903,e81ae99ba10f7c6efef136e2a47bc412,138.21277907366638,0,1,1,1,0,0,0,0,0,0,0,0,37,0
5904,92cb824c47cb2f260f1fa7d370ca4c55,180.12534553886115,0,1,1,1,0,0,0,0,0,0,0,0,54,0
5905,b295d62251a0e5e756e660a4024d9724,154.83524733898201,0,1,1,1,0,1,0,0,0,1,1,0,44,0
5906,9cb2e38d8d3a6ff4425e2c54fbb0f31e,151.72188141978123,0,0,1,1,0,0,0,0,0,0,0,0,37,1
5907,ebeeb7f5c714d6bf63dec275695682be,164.48691931076127,0,0,0,1,0,0,0,0,0,0,0,0,31,1
5908,e97eb7db7061b4ac3475980a81feeb07,156.93422772508262,0,1,1,1,0,0,1,1,0,0,0,0,27,0
5909,2f7d39e9aa95cede92f5e31749c08e66,148.87531238377437,0,1,1,1,0,0,0,0,0,0,0,0,2,1
5910,b9c2182b52a9b159731dd0e566d35297,115.14088540273723,0,1,1,1,0,0,1,0,0,0,0,0,41,0
5911,5420b57c1919dd790746b5acb0d52e69,151.87892308900757,0,1,1,1,0,0,0,0,0,0,0,0,26,0
5912,fcefaa4e130f29fff2bf9b64749723ce,105.05246424888247,0,1,1,1,0,0,0,0,0,1,0,0,23,0
5913,fa290d118ab45200ac757a70b020eb3f,122.16434957493222,0,0,1,1,0,0,0,0,0,0,0,1,29,0
5914,904b6c6da6cf6809f69bccdc42072a79,153.64965563310108,0,1,1,1,0,0,0,0,1,1,0,0,100,1
5915,94a5b6fff4dc5edcdfa6ab0239517f7a,148.58197756535156,0,1,1,1,0,0,0,0,0,0,0,0,30,1
5916,3a39914b94f822f8cdcc882d3c3da2dd,136.2887349072985,0,1,1,1,0,0,1,0,0,0,0,0,66,1
5917,c7520f4d1664bdd58999f54530576a3c,148.5856633696058,0,1,1,1,0,0,0,0,1,1,0,0,57,1
5918,45d9e7301b9880bd2633418bcca03e20,139.81425872343985,0,1,1,1,0,0,0,0,0,0,0,0,46,1
5919,d81e6fbb155ea33b872536c61a73f610,139.49056527747456,0,1,1,1,0,0,1,0,0,0,0,0,36,1
5920,475ddd23c78d735f43512c29899e34fb,164.95443698063573,0,1,1,1,0,0,0,0,0,0,0,0,31,1
5921,1816e4015532209589c255395bfadc0a,134.71818135331645,0,0,1,1,0,0,0,0,0,0,0,0,62,1
5922,2c275f1dcc0842ceb0a84c74b03ba1a6,138.13316187379618,0,1,1,1,0,0,0,0,0,0,0,0,45,1
5923,e5c3b8d528bae143c94f45c0de375048,133.17557025119254,0,0,0,1,0,0,1,0,0,0,0,0,47,0
5924,99e81953c9875700ac0358f7242bfbf4,113.76748322784746,0,1,1,1,0,0,0,0,0,0,0,0,36,0
5925,1adf4dbaa60aa795988194d0657979e9,167.16611321152212,0,1,1,1,0,1,0,0,0,0,0,0,28,1
5926,4e5ad4698b3c21560fd20d4575a65dee,138.48400282922063,0,0,0,1,0,0,0,0,1,1,0,0,100,1
5927,c5ba46bc5dc8e89bd194ca3908f2ee71,141.41381751258209,0,0,1,1,0,0,0,0,0,0,0,0,60,1
5928,be9d672b8cdd5e108b0dec692a147e5a,176.81145942869966,0,1,1,1,0,0,0,0,0,0,0,0,32,1
5929,04e982d21834981fea72716f2ca6fd56,119.67628855491915,0,0,0,1,0,0,0,0,0,0,0,0,15,0
5930,a654aad9ac91dc57f604289f87c217cf,120.65937145909646,0,1,1,1,0,0,0,0,0,0,0,0,48,1
5931,03ff21c454ace450612b0bef3b0563eb,157.43339576640693,0,1,1,1,0,0,0,0,0,0,0,0,35,1
5932,0f8cc9aebe82a67f3433e5cd76224047,225.36524502254696,1,1,1,1,0,0,0,0,0,0,0,0,39,0
5933,9601d5e3c5eed99ebba3278327d25eca,183.13821468661828,0,1,1,0,0,0,0,0,0,0,0,0,100,1
5934,a9d8dca83fd0ffd72af53d61a564f9aa,112.28284082427396,0,1,1,1,0,0,0,0,0,0,0,0,54,1
5935,1e93d87f931fc6069fb37ccb79ac68c4,131.03038508213362,1,1,1,1,0,0,0,0,0,0,0,0,2,1
5936,8d55594d24413f2d0bf5eb3e0200e9b0,113.4363932818488,0,0,1,1,0,0,1,0,0,1,0,1,37,0
5937,10f8bf2ff7c652ee8da4417975f33307,95.15216310529624,0,0,1,0,0,0,1,0,0,0,0,1,29,0
5938,22ed01509e29c50bbad14f5977366f81,157.19536006395077,0,0,1,1,0,0,0,0,1,1,0,0,2,1
5939,d51bcb18e18c37a01bda0de7666475a7,162.1833846384415,1,1,1,1,0,1,0,0,0,0,0,0,14,1
5940,dc0e0e4125999f8d091d240d3bb6e07e,130.46087123497477,0,1,1,1,0,0,1,0,1,1,0,0,35,0
5941,3b67256f0f992304da077e6fd5add878,113.22901242136685,0,1,1,1,0,0,0,0,0,0,0,0,31,0
5942,3e14822659c35950748e14e948a15240,139.29286801823892,0,0,0,0,0,0,0,0,0,0,0,0,49,1
5943,9f0c2c14ec79eeef9c3ca7976f874222,85.72664522226921,0,1,1,1,0,0,0,0,0,0,0,0,41,0
5944,02a5a6417e5eb9694203e348741f76d0,165.70867625100283,0,1,1,1,0,0,0,0,0,0,0,0,49,0
5945,e93b4d1107c3fea9191f568294315f1e,148.2770959988479,0,1,1,0,0,0,0,0,0,0,0,0,55,1
5946,5f9a474ca5e911787d565e4b94073bb9,120.41020205174513,0,1,1,0,0,0,0,0,0,0,0,0,25,1
5947,a48e5ca49c6a9459dba5166b2355125b,115.8276867018727,0,1,1,1,0,0,0,0,0,0,0,0,59,1
5948,0ae042d4f6c28d5befda1879364b6865,159.0345400985266,0,1,1,1,0,0,0,0,0,0,0,0,37,1
5949,a2c97a4e016cb65b259f2d21cc760ae8,121.75951505459858,0,0,0,0,0,0,1,0,0,1,0,0,39,1
5950,59099abcf28a97710845f10549c09855,162.28899474905248,0,1,1,1,0,0,0,0,0,0,0,0,54,0
5951,56a32623b2ad4f32612b2bf4b97e87de,151.24627856937528,0,1,1,1,0,1,0,0,0,0,0,0,43,0
5952,1ae7b75fa043600469876abd2121952f,181.24954832895037,1,1,1,1,0,0,0,0,0,0,0,0,43,1
5953,fbba0e5ceaa5b645c0ebd7f5dd365879,95.49860607584085,0,1,1,1,0,0,0,0,0,0,0,0,46,0
5954,91fa0d11a9e0f866af7593176b6da142,169.57676376320623,0,0,1,1,0,0,0,0,0,0,0,1,33,0
5955,fe200aff478f55ca4bcf77d9dade1217,164.6413955371676,0,1,1,1,0,0,0,0,0,0,0,0,100,1
5956,76e3988dd37d391f24104285a177b30f,115.08306267974753,0,0,1,1,0,0,0,0,0,0,0,1,34,0
5957,4e919a677d03e00397dd0f1bc24d7b36,113.03025796867014,0,1,1,1,0,0,0,0,0,0,0,0,30,0
5958,089377db10e0e891c4dd8c318abee00a,123.43033041012208,0,0,0,1,0,0,0,0,0,0,0,0,92,1
5959,c71b2140a4126a1224d9779c89bd5caf,135.6701573720829,0,1,1,1,0,0,0,0,1,1,0,0,63,1
5960,6a0edc288bd87333a21803dd96ae0668,106.43485734793263,0,0,1,0,0,0,1,0,0,0,0,0,47,1
5961,d3d491baddf922fb6670df67523c871b,133.04606132813873,0,1,1,1,0,0,0,0,0,0,0,0,57,1
5962,1b4bba5080b54db2de61372a2d4687a6,140.65786492318597,0,0,1,0,0,0,1,0,0,0,0,1,71,1
5963,8e61897d58c45c002214c9a188184de6,152.81362724819027,0,0,1,1,0,0,1,0,0,0,0,1,30,0
5964,5055887d92d41b42ca6c9a277470d1b9,145.32992517956086,0,1,1,1,0,0,0,0,0,1,0,0,39,1
5965,56a70ba7ec36c250bc8cf727599fcac2,97.99578072285593,0,0,1,1,0,0,0,0,1,0,0,0,30,1
5966,2f51ad264dfd75af6374c19dc394eb0a,198.68360654752033,0,1,1,1,0,0,0,0,0,0,0,0,46,0
5967,5f5dfa27cdd4f4c0da985eaea2681730,129.98535749083408,0,1,1,1,0,0,0,0,0,0,0,0,42,1
5968,e3d53a8bd283d9edca2a0d9cae3a5f6e,175.3129545913155,0,1,1,1,0,0,0,0,0,0,0,0,17,1
5969,1ae9b546fa02d0b23ce68b8bd9f4abcf,164.82932675483,0,1,1,0,0,0,0,0,0,0,0,0,32,1
5970,f8b556e5ee3b35943fdf0a725ef0c36b,140.70274442077306,0,1,1,1,0,0,0,0,0,0,0,0,46,0
5971,c9284f5c8eb26e6beb4405e100bd6266,123.71287614505918,0,0,1,1,0,0,0,0,1,1,0,1,46,0
5972,d868794df8e5d18ff2648760d26f9a6c,137.99563958158276,0,1,1,1,0,0,0,0,0,0,0,0,21,0
5973,b939f8996d168f1111d42cb784f0b102,159.4827472965418,0,1,1,1,0,0,1,0,0,0,1,0,35,1
5974,e2efb14e612b13cf8811d6d299efd58d,140.78178052028463,0,1,1,0,0,0,1,0,0,0,0,0,66,0
5975,bded31676a3f553d1794c92357cd732b,182.01776439927033,0,1,1,1,0,0,0,0,0,0,0,0,27,1
5976,35ead43965d1ca4883da0434e14d42bc,93.57727380423326,0,0,1,1,0,0,0,0,1,0,0,1,25,1
5977,65283a8510dff5b50edb890f5a2ef3c3,138.68040072693285,0,1,1,1,0,0,0,0,0,0,0,0,43,0
5978,5f402149bf9dbd003a32f17dbfa8e15c,114.16237635627182,0,1,1,1,0,0,0,0,0,0,0,0,32,1
5979,7d47157bc08044ae8bee90e581db907b,122.6714728221477,0,1,1,1,0,0,0,0,0,0,0,0,23,0
5980,97dfb349961f974f6cec671fc53a8489,125.52138473670308,0,1,1,1,0,1,0,0,0,0,0,0,21,0
5981,afaead22cac5a24c75d1be7bb6b5ab43,141.17464084597648,0,1,1,1,0,0,0,0,0,0,0,0,52,1
5982,01523678fb845e0a798879914b54b1f5,128.1325041967793,0,1,1,0,0,0,1,1,0,0,1,0,25,1
5983,c441bc822f68ad00ff31f2527cc8f882,122.17272212611242,0,1,1,1,0,0,0,0,0,0,0,0,53,1
5984,77041f99e81e0d0fc6000e1050f0f477,104.2963061236809,0,1,1,1,0,0,0,0,1,1,0,0,26,0
5985,d3790cddae0daad172764d7718005dbd,87.08553194411064,0,1,1,1,0,0,0,0,0,0,0,0,58,0
5986,803bb1db4f00079a0be91f3319de78f9,122.49189692738423,0,1,1,1,0,0,0,0,0,0,0,0,20,1
5987,e053b6331025e8bfde5ad6b6a6163900,177.06621339623626,1,1,1,1,0,0,0,0,0,0,0,0,44,0
5988,3df67b69cbdc997332e42c5b5eb09107,144.28510863840387,0,1,1,1,0,1,0,0,1,1,0,0,42,1
5989,b5d5bdd17785b2fe9b44b5f94b7eb22e,133.37222375248626,0,1,1,1,0,0,1,0,0,0,0,0,45,1
5990,430f7e122c716e63042ded863e5665ae,153.8758570154994,0,1,1,1,0,0,0,0,0,0,0,0,34,1
5991,ec001e88cfbc254900b7c57717919d08,136.24582769477473,1,1,1,1,0,0,0,0,0,0,0,0,23,0
5992,76b2af70c38318f0229a3f9afc376135,85.29989514600682,0,0,1,1,0,0,0,0,1,0,0,0,56,1
5993,f41025e7be39a7331ffdb3af1bd8ec7c,122.5923943978225,0,1,1,1,0,0,1,0,0,0,0,0,35,0
5994,67b5e00cf331f3c9bb8200013a11cf81,147.5603355049929,0,1,1,1,0,0,0,0,0,0,0,0,42,0
5995,a2eea797e4359fa80f5e8dbc8232e2a7,154.63601738921082,0,1,1,1,0,0,0,0,0,0,0,0,29,0
5996,6808caeb9b20472e777a9be78d5fe711,116.36208855198613,0,1,1,1,0,1,0,0,0,0,0,0,56,0
5997,c1782b1983d72e3677c20222b7ffacb3,137.81250453084337,0,1,1,0,0,0,1,0,0,0,0,0,40,0
5998,c8e7c03e0c22d28629e21aa3b1debf4a,103.4560674360365,0,1,1,1,0,0,0,0,0,0,0,0,26,0
5999,3e49e03d5e33e634a4eb798696d51577,118.45301643815834,0,1,1,1,0,0,0,0,0,0,0,0,98,1
6000,b3e11ede8caddfbe0e6c0905717bef76,106.80272689888001,0,0,1,1,0,0,0,0,0,0,0,0,28,0
6001,ff6123b262da1a561197a5a25c212964,118.5082354960222,0,1,1,1,0,0,0,0,0,0,0,0,23,0
6002,aea0307579c1f7297d2cb321202e254b,148.33150139449853,0,1,1,0,0,0,0,0,0,0,0,0,38,1
6003,ae0a7873f17818583e49028453891f33,116.48477066359136,0,1,1,0,0,0,0,0,0,0,0,0,37,0
6004,9df805c6c42de27abeb118858cf0eb14,156.4469875317397,0,1,1,1,0,0,0,0,0,0,0,0,44,1
6005,7cd21ca032aba6f4ac5f4555b8381782,155.49265156119515,0,1,1,0,0,0,0,0,0,0,0,0,27,1
6006,093152325d04185ad02d288b95cf9183,191.41189769453544,0,1,1,1,0,0,0,0,0,0,0,0,38,1
6007,3daf4e4a1b21304c85268f60dd8ea950,140.60162622738272,0,1,1,0,0,0,0,0,0,0,0,0,38,1
6008,9a94df24c2ceec0d0c78cc1ebbe51359,148.0850515559902,0,1,1,1,0,0,0,0,1,1,0,0,18,1
6009,8e8bf4972cff38d6f7061e09d265b263,152.81710245839284,0,1,1,1,0,0,0,0,0,0,0,0,30,1
6010,2846bc20026340b95d85d6c505123f86,118.63362271136701,0,0,0,1,0,0,0,0,1,1,0,0,19,1
6011,bf158db367c606b0a190f8a987875f09,133.61283263844211,0,0,1,1,0,0,0,0,1,1,0,0,58,1
6012,add0a40b2fa9fab887000f5a0c3d2a17,90.45571862910062,0,0,0,1,0,0,0,0,0,0,0,0,46,1
6013,66a5390456128efec86377dcd0adaf1f,153.35092379914067,1,1,1,1,0,1,0,0,0,0,0,0,17,1
6014,0547dcc180746ae58fe974cca0be9c9c,128.96433352213396,0,1,1,1,0,0,0,0,0,0,0,0,30,1
6015,5b83e09ccff27b7580104614ba971c75,187.57074150418543,0,1,1,1,0,0,0,0,0,0,0,0,34,1
6016,01320990ba35993ad92b22f2d2ef039b,142.39312640673649,0,0,0,0,0,0,0,0,1,0,0,1,62,1
6017,3f599569cf090e93cc8c15ef9f4b16a6,124.94186543270361,0,1,1,1,0,0,0,0,0,0,0,0,93,1
6018,b5e088eac99bde48cc14ae7a602639e7,135.7560785529023,0,1,1,1,0,0,0,0,0,0,0,0,60,1
6019,79e5d0c5f3c73130b3fd0f9070f1e4b6,135.0618346576252,0,1,1,1,0,0,0,0,0,0,0,0,67,1
6020,bbe3b134681ae22426f3d45efc2cc47b,103.2796295172083,0,1,1,1,0,0,0,0,0,0,0,0,27,0
6021,366ec6fa887d349d3726c859171c3ec6,150.3293201910813,0,1,1,1,0,0,0,0,0,0,0,0,65,1
6022,906deaa929c916cca8160e82856aed5b,139.19641230226367,0,1,1,1,0,1,0,0,1,0,0,0,35,1
6023,ef0e5b818c3a00c3aeb178b47460a13c,160.7348576132678,0,1,1,1,0,0,0,0,0,0,0,0,45,0
6024,a0a122087081da510264569b791f70e0,126.56433028811985,0,0,0,1,0,0,0,0,0,0,0,0,50,1
6025,6189d30fc2cd19073de1978e2d32b7df,161.00732861307378,0,1,1,1,0,0,0,0,0,0,0,0,28,0
6026,45d81a9c2bb805c0982726ec2fe37886,162.4052471473944,0,1,1,0,0,0,1,1,1,1,1,0,37,1
6027,342f110f804c95e342cffb7706d2533a,127.8519635915042,0,0,1,1,0,0,0,0,0,0,0,1,43,1
6028,98414e22d5c35eb77fa08ab456c5d01d,108.65597429293211,0,1,1,1,0,0,0,0,0,0,0,0,61,1
6029,9c5c9e6f2abfe7b141ee83eed9c39bd4,86.40181340057029,0,0,0,1,0,0,0,0,1,1,0,0,40,1
6030,1f55470bdc1f60f6681c9e97868f97ca,130.88666630371463,0,1,1,0,0,0,0,0,1,1,0,0,19,1
6031,dd2fae655635aaaefd9fd984f5ad6091,140.99608975706528,0,1,1,1,0,1,0,0,0,1,0,0,38,1
6032,facd37a9b6bfb8d055d83073cea71f66,125.81095159623644,0,0,0,1,0,0,0,0,0,0,0,0,29,0
6033,4435d6f98ad72782ca0cf61f946b016d,177.8424454910684,1,1,1,1,0,0,0,0,0,0,0,0,100,0
6034,8d79ca0a90155338ef64a624b1a335bd,126.11578869915124,0,1,1,1,0,0,0,0,0,1,0,0,33,0
6035,87d80382c3f1ae2fb85e09e1a1aec443,155.7786534517901,0,1,1,1,0,0,0,0,1,0,0,0,17,0
6036,cf071d5b22310af252678336817450d0,173.31182015563738,0,1,1,1,0,1,0,0,0,0,0,0,37,0
6037,31a3f6b38c15cc2bf156814f7ddb1d74,164.45481427272006,0,0,0,1,0,1,0,0,0,0,0,0,30,1
6038,ec07599018885a44734a9ba27d306055,121.83341567658013,0,1,1,1,0,0,0,0,0,0,0,0,99,0
6039,831e5474a5927c8c661d8fe62bdb293a,119.22322270810822,0,0,0,1,0,0,0,0,1,1,0,0,2,1
6040,74ec528de95a0b75fd71a4a0d0309dfe,152.42445240645216,0,1,1,1,0,0,0,0,0,0,0,0,34,1
6041,734f87c71ec301e638e2716f6a044d18,71.37546002534592,0,1,1,1,0,0,0,0,0,0,0,0,28,0
6042,20f312ce199c281310cce38577d644eb,124.48260494951552,0,1,1,1,0,0,0,0,1,1,0,0,59,1
6043,699e4454d0c62cca7cc9cdff17a53386,177.84900854467148,0,1,1,1,0,0,0,0,0,0,0,0,38,1
6044,f61111cce574f90017c7936f5d8a28b1,152.85248397161374,0,1,1,1,0,0,0,0,0,0,0,0,65,1
6045,8cdd22bf39eac07faee73a1a19c26955,155.91218285416028,0,1,1,1,0,0,0,0,0,0,0,0,50,1
6046,2b907ce053285b57bc2c56ddcfc58c28,84.80208071629492,0,0,1,1,0,0,0,0,1,1,0,1,26,0
6047,85386daccf182b7cebc6c634efaa0765,150.73043945397694,1,1,1,1,0,0,0,0,0,0,0,0,68,1
6048,145320a9a1c876a2d27b9667ffb15fa8,143.63876257143042,0,1,1,1,0,0,0,1,0,1,0,0,55,1
6049,6ad90b728783d37229bc7b0029e253af,121.1025247588581,0,1,1,1,0,0,1,0,0,0,0,0,2,0
6050,623d66c5e24733eeea69f4cbcdc68cf5,118.28521449374419,0,1,1,1,0,0,0,0,1,1,0,0,51,1
6051,462f96af3a12d8a2fa723980fcfc1d28,153.46798162268692,0,1,1,1,0,0,0,0,0,0,0,0,8,1
6052,7f09ff2d440b5a8d70bcb28a46e2673c,152.9908774750961,0,1,1,1,0,0,0,0,0,0,0,0,29,0
6053,dd50c58976616ff5d92c598aff295b1b,128.48452372755725,0,1,1,1,0,0,0,0,0,0,0,0,35,1
6054,f8bcc4015ff38a422147d3fe6076db5f,153.02051082505153,0,0,0,1,0,0,0,0,0,0,0,1,31,1
6055,7b95421836eb0029ff757e05bb77256f,164.0011702591244,0,1,1,1,0,0,0,0,0,0,0,0,23,0
6056,a976ad43a3b362ba50390f821dcbb17f,142.63322420788006,0,1,1,1,0,0,1,0,0,0,0,0,3,1
6057,ff1233d348cba9f95ba35679b35e26b6,141.9660818571426,0,1,1,0,0,0,1,1,0,0,1,0,38,1
6058,8099bdad656b35fe7d7759498cfcd525,129.79724736142967,0,1,1,1,0,0,0,0,1,1,0,0,34,1
6059,51b0a1bf6357257bacec2f23ccdef260,103.95758430718062,0,0,1,1,0,0,0,0,0,0,0,0,8,0
6060,2b9493ff623274e6dc66ec92360e4307,152.474616309923,0,1,1,1,0,0,0,0,0,0,0,0,36,1
6061,9fd518f36c6d6961ccd43a28f0da2546,151.8761280718065,0,1,1,0,0,1,0,1,0,0,1,0,48,1
6062,3c4646840e99830fc9c0aeb65ae2f247,106.88510062301,0,1,1,1,0,0,0,0,0,0,0,0,17,0
6063,3b22a69675827f9bf24da0ee81be95ba,137.4251111095186,0,1,1,1,0,0,0,0,1,1,0,0,63,1
6064,89a0b49aad4ce34c978b9a9c74cc95bd,137.93304663601822,0,1,1,1,0,0,0,0,0,0,0,0,22,0
6065,012518ff91b2484618693a277c0b07d5,158.6732057175129,0,1,1,1,0,0,0,0,0,0,0,0,34,0
6066,7f18162c81ef0e4921efef44a3585c6c,138.78112719898303,0,0,1,1,0,0,0,0,0,0,0,0,100,1
6067,b50efc7fb0a240c573f9c68b450c1187,71.44380037167024,0,0,0,0,0,0,1,0,0,0,0,1,74,1
6068,1b7db5aec7c205b8679f6ea16dda936a,125.00719287197782,0,0,1,1,0,0,0,0,1,1,0,0,66,1
6069,958347582af6ece8a5dd7ebd0f2cf3ef,172.60367252477798,0,0,0,0,0,0,0,0,0,0,0,1,21,1
6070,6d57afd53b50ae7285114036a38d0e92,152.43732746570416,0,0,1,0,0,0,0,0,0,0,0,1,72,1
6071,804592ce4d44b843ac4a00e3206e77a2,144.02406912337014,0,1,1,1,0,0,0,0,0,0,0,0,20,0
6072,5a9f7840edffede06e6597a08533e75a,149.86827166621484,0,1,1,1,0,0,0,0,1,1,0,0,29,1
6073,dc37d4fb79514365ff09bb9e818b5962,140.42712623920667,0,0,0,0,0,0,1,0,0,1,0,0,34,1
6074,377d74edf73ac293e09eb15b88a44803,168.4610636713158,0,1,1,1,0,0,0,0,0,0,0,0,30,1
6075,fedc15d62dc32573834e485a7a7640c8,152.2805224692438,0,1,1,1,0,0,0,0,0,0,0,0,55,0
6076,46dc40e270c485790d8f25be59f7f2aa,163.99109427690757,0,1,1,1,0,0,0,0,0,0,0,0,24,0
6077,e40b2de5033eeaae73bbf65905af2d24,160.97904270923797,0,1,1,1,0,0,0,0,1,0,0,0,14,1
6078,331133eb4ca1a641a51a02093f7db823,143.09555638518094,0,0,0,0,0,0,1,0,0,0,0,0,27,1
6079,8216a24ac77a2c9c11657b228a3e7ff7,131.72167446649752,0,1,1,0,0,0,1,1,0,0,1,0,31,0
6080,3c50a7050df30197e47865d08762f041,136.6485263332631,0,1,1,1,0,0,0,0,0,0,0,0,31,0
6081,88de5b56dd283caacb4ee2d73ed591ea,125.21020944282941,0,1,1,1,0,0,0,0,1,1,0,0,43,1
6082,763c0fbfd75593c2911a33603c28dc45,137.53802467676493,0,0,0,0,0,0,1,0,0,0,0,0,18,1
6083,ecd0b884763fb11da5104b2007bef9d9,143.76054358918165,0,1,1,1,0,0,0,0,0,0,0,0,81,1
6084,cffdcbe7f44f19ffaafe26accb8e8bd4,98.71204528960834,0,0,1,1,0,0,0,0,0,0,0,1,22,0
6085,5ae52d0adbe09251fed8cbf83367e0f8,134.88070810375052,0,0,0,0,0,0,1,0,0,1,0,0,31,1
6086,b9c2bcc6b50227bad6010c2a3650b511,135.9966740059263,0,1,1,1,0,0,0,0,1,0,0,0,5,0
6087,bdc507fd18dd4d15d105f4e03d1a3639,169.23407178886694,0,1,1,1,0,0,0,0,0,0,0,0,47,1
6088,0e98ab6d57018507b53a10b70ce07ab6,147.47307301747333,0,1,1,1,0,1,0,0,0,0,0,0,20,1
6089,6474be552f41c9263bb8077e8325dc6c,133.44857258552017,0,1,1,1,0,0,0,0,0,0,0,0,50,1
6090,14997cafcb865d4f3587dee565ffc29c,166.4452372404186,0,0,1,1,0,0,0,0,0,0,0,1,18,0
6091,5d53a131aec8f989f0c3d0d30a294b55,172.9651238546851,0,1,1,0,0,0,0,0,0,0,0,0,52,1
6092,9aa65bd38d78120e35621bbe42094c0f,153.93884253165925,0,1,1,0,0,0,0,0,0,0,0,0,31,0
6093,8ff33a9c2c7538e259664d4bd2eeda44,164.9647224194164,0,1,1,1,0,0,0,0,0,0,0,0,28,0
